step,time,dt,psi_mean,psi_rms,psi_max_abs,omega_mean,omega_rms,omega_max_abs,du_par_mean,du_par_rms,du_par_max_abs,db_par_mean,db_par_rms,db_par_max_abs,s_mean,s_rms,s_max_abs,alfvenic_energy,du_par_energy,db_par_energy,total_energy_proxy,total_energy,total_energy_rhs_dissipation,total_energy_rhs_forcing,total_energy_rhs_stratification,total_energy_rhs_total,auto_dissipation_enabled,auto_dissipation_nu_perp,auto_dissipation_nu_par,auto_dissipation_kd,auto_dissipation_ud,auto_dissipation_Ed
1603,16.029999999999706,0.01,0.0,2.5083107635995664e-13,3.5077166365583867e-13,0.0,1.5916206457230754e-13,2.2477878488912343e-13,0.0,2.6715972947136575e-10,3.7764036385632326e-10,0.0,3.4136819029574435e-10,4.746393716435287e-10,0.0,3.808952431548797e-10,5.292868833993011e-10,6.924936956762425e-26,3.568716052560667e-20,5.826612067289577e-20,9.395335044787201e-20,1.9139139141043182e-19,0.0,0.0,5.738928341512151e-19,5.738928341512151e-19,0.0,0.0,0.0,0.0,0.0,0.0
1634,16.339999999999755,0.01,0.0,7.447685571663558e-14,1.0529350721539427e-13,0.0,5.047855378543951e-13,7.124162915137732e-13,0.0,2.1530149052138077e-10,3.043517070654822e-10,0.0,1.6790053696895173e-10,2.373654694766219e-10,0.0,3.640352652373078e-10,5.113804302484302e-10,6.924891184417428e-26,2.3177365910364114e-20,1.4095295157231165e-20,3.727273031650712e-20,8.714887754456548e-20,0.0,0.0,-3.359727151901094e-19,-3.359727151901094e-19,0.0,0.0,0.0,0.0,0.0,0.0
1666,16.659999999999805,0.01,0.0,2.326766869948033e-13,3.290041484774948e-13,0.0,2.458454692504834e-13,3.419910819662457e-13,0.0,6.894927325052459e-13,9.688709360477189e-13,0.0,1.7940661793396742e-10,2.5353932995704353e-10,0.0,8.920500705986376e-10,1.2490277767923326e-09,6.924843935862524e-26,2.3770011408877528e-25,1.609336727925228e-20,1.6093674227805727e-20,2.470404401899172e-19,0.0,0.0,4.994455853342144e-19,4.994455853342144e-19,0.0,0.0,0.0,0.0,0.0,0.0
1697,16.969999999999853,0.01,0.0,1.8305779306060556e-13,2.5875628933466254e-13,0.0,3.7808901619118427e-13,5.294052383815966e-13,0.0,2.0977962181297273e-10,2.965220073377476e-10,0.0,1.9960308648155056e-10,2.822813457384661e-10,0.0,7.311349907767954e-10,1.031872800038531e-09,6.924798164132388e-26,2.2003744863996927e-20,1.992069606648068e-20,4.192451017845925e-20,2.0617596742424979e-19,0.0,0.0,-1.317603062814177e-19,-1.317603062814177e-19,0.0,0.0,0.0,0.0,0.0,0.0
1728,17.2799999999999,0.01,0.0,1.298747567556481e-13,1.8358985503403924e-13,0.0,4.577338592881638e-13,6.389845619611399e-13,0.0,2.6887763609602193e-10,3.800762613955496e-10,0.0,1.6003820010713232e-10,2.2624244791546264e-10,0.0,2.082673036107038e-12,2.9397040618832282e-12,6.92475239270479e-26,3.614759159629238e-20,1.2806112746765261e-20,4.8953773590581566e-20,6.176105746963017e-20,0.0,0.0,-4.657305906378943e-19,-4.657305906378943e-19,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.59999999999995,0.01,0.0,2.509653020580341e-13,3.51003802296684e-13,0.0,1.582841573106835e-13,2.2343202337165253e-13,0.0,1.2738357983454803e-10,1.8007963320975476e-10,0.0,2.420458079130481e-10,3.403079539218908e-10,0.0,3.8098007463904137e-10,5.295671328270607e-10,6.924705145096858e-26,8.113288205732335e-21,2.929308656414008e-20,3.7406444016923866e-20,1.058889012444957e-19,0.0,0.0,1.3775193959339527e-19,1.3775193959339527e-19,0.0,0.0,0.0,0.0,0.0,0.0
1791,17.91,0.01,0.0,7.485089389625797e-14,1.057924278912986e-13,0.0,5.045550016629389e-13,7.121286676641041e-13,0.0,1.0443029093452731e-10,1.475988095679867e-10,0.0,2.0477334873652242e-10,2.860594279063745e-10,0.0,3.628927675717395e-10,5.095010380000258e-10,6.924659374284096e-26,5.452842832335008e-21,2.0966062176384713e-20,2.6418974255313465e-20,8.294164983578484e-20,0.0,0.0,-7.378659386209566e-20,-7.378659386209566e-20,0.0,0.0,0.0,0.0,0.0,0.0
1823,18.23000000000005,0.01,0.0,2.323535179669923e-13,3.28541387534635e-13,0.0,2.470462625620628e-13,3.4343948132477205e-13,0.0,2.6316438472179397e-10,3.719915828522174e-10,0.0,3.980148696295709e-10,5.617458932693933e-10,0.0,8.913183825903298e-10,1.247870681618122e-09,6.924612127310832e-26,3.4627746693000197e-20,7.920791822312214e-20,1.138357341622436e-19,4.075447363540948e-19,0.0,0.0,1.0140133889884113e-18,1.0140133889884113e-18,0.0,0.0,0.0,0.0,0.0,0.0
1854,18.5400000000001,0.01,0.0,1.8358172651779413e-13,2.5948374434152104e-13,0.0,3.770592168870813e-13,5.278512940353432e-13,0.0,2.2511093399707253e-10,3.1821698152368577e-10,0.0,2.0601129325125483e-10,2.906869637889856e-10,0.0,7.325994660625752e-10,1.0339674506512795e-09,6.924566357112891e-26,2.5337466302517172e-20,2.1220326473527254e-20,4.6557862021707994e-20,2.1268772246753115e-19,0.0,0.0,-6.282838721899389e-19,-6.282838721899389e-19,0.0,0.0,0.0,0.0,0.0,0.0
1885,18.850000000000147,0.01,0.0,1.29268935224971e-13,1.8274969173833626e-13,0.0,4.584091982409474e-13,6.398220227657988e-13,0.0,2.480364869799162e-11,3.507484276530507e-11,0.0,3.863838098507277e-10,5.462057830926084e-10,0.0,6.215070781213986e-13,8.738196751851216e-13,6.924520587217481e-26,3.076104943666906e-22,7.464622425738162e-20,7.495390399695418e-20,1.496002325475188e-19,0.0,0.0,-2.0346646298241682e-19,-2.0346646298241682e-19,0.0,0.0,0.0,0.0,0.0,0.0
1917,19.170000000000197,0.01,0.0,2.5109715583977535e-13,3.5123237298056e-13,0.0,1.574160314718577e-13,2.2208304069480476e-13,0.0,1.9877229267946048e-10,2.809616322519512e-10,0.0,4.965909567422181e-10,7.021885586811722e-10,0.0,3.8106012208222406e-10,5.298386383429456e-10,6.924473341191164e-26,1.9755212168524546e-20,1.2330128915907574e-19,1.430565705723337e-19,3.055637002245657e-19,0.0,0.0,4.871061696181222e-19,4.871061696181222e-19,0.0,0.0,0.0,0.0,0.0,0.0
1948,19.480000000000246,0.01,0.0,7.523087269364305e-14,1.0629025882696939e-13,0.0,5.043197061898677e-13,7.118338304136881e-13,0.0,2.713623790706507e-10,3.835874320967001e-10,0.0,1.1319259055894907e-10,1.5799099650740734e-10,0.0,3.6175696303947113e-10,5.076207672770742e-10,6.924427571910572e-26,3.681877038744176e-20,6.4062812787229426e-21,4.3225120910440425e-20,8.49657892721995e-20,0.0,0.0,-7.111351751904386e-19,-7.111351751904386e-19,0.0,0.0,0.0,0.0,0.0,0.0
1980,19.800000000000296,0.01,0.0,2.3202822741929287e-13,3.2807530972987535e-13,0.0,2.4824749703350394e-13,3.4488434873603554e-13,0.0,1.4180606470679453e-10,2.004661449301708e-10,0.0,5.067572177694637e-10,7.107140773903181e-10,0.0,8.905813690694484e-10,1.246705292907137e-09,6.924380326518899e-26,1.0054479993813795e-20,1.284014388807238e-19,1.3845598811834085e-19,4.810039242311401e-19,0.0,0.0,1.237132050641839e-18,1.237132050641839e-18,0.0,0.0,0.0,0.0,0.0,0.0
2000,20.0,0.009999999999674714,0.0,2.3988333198360685e-13,3.3276548016842815e-13,0.0,2.163284079317428e-13,3.041678653325694e-13,0.0,5.55105203017611e-12,7.802119883283233e-12,0.0,5.335774161569502e-10,7.545874565078042e-10,0.0,8.897152539454135e-10,1.2582436680903313e-09,6.924350798312798e-26,1.540708932086116e-23,1.423524295163636e-19,1.4236790584919246e-19,4.984505083034069e-19,0.0,0.0,8.717801505105343e-20,8.717801505105343e-20,0.0,0.0,0.0,0.0,0.0,0.0
